Year,Genre,MIR_pc_1,MIR_pc_2,lyric_pc_1,lyric_pc_2,lyric_range,MIR_range
1997,R&B,23.666474091643966,5.254777185626985,-0.37678814114051146,-1.7044452481772483,11.595176696777346,4.153950959328841
1998,R&B,18.11999239014007,6.0124745825435335,0.3135245923597604,-1.5507070426274159,11.95887279510498,5.0193932198574736
1999,R&B,19.7302044538472,-3.8992989480912765,-0.2607660525364945,-0.28055155943416077,13.941009521484375,6.940981870013699
2000,R&B,26.753590868331028,2.9273278668065537,1.3917962776747734,-0.2743632441433315,16.237753868103027,5.8795490097999465
2001,R&B,22.125671177383733,-0.1413118595107542,1.2776969442761994,-0.8713753851444902,16.001812934875492,4.2855307230217035
2002,R&B,13.004263748904057,-7.297601015412093,0.25250853831521863,-0.6516634607163846,13.574535369873047,7.198953568583312
2003,R&B,18.124956240076557,-10.408241695734368,1.2718587293438932,-0.7241709876876136,12.784193992614748,5.952718510781264
2004,R&B,18.263418029910177,-6.607193970921349,1.5174740484407434,-0.9542049964482945,9.55974197387695,7.002869230024708
2005,R&B,7.160246640943318,-3.5089817511672363,2.0897090093927475,-0.36813884017445686,14.197549819946294,5.146280211378749
2006,R&B,4.569958728207586,-2.1809655732668713,2.5987342511721487,-0.3504081862511996,10.591653823852539,4.550782943387851
2007,R&B,14.429740071179774,-1.7290650581213303,1.6639977505953476,-0.6941470830620459,14.535744667053216,3.768164822469371
2008,R&B,18.410508265212307,1.166041293584432,1.5640177635309673,-1.0865694390997818,10.540950775146484,6.329631583782513
2009,R&B,13.516339415541193,2.6560921501738015,2.0329410716629543,-0.7267993303078613,12.756662368774414,3.982429195724808
2010,R&B,7.506166303951935,-0.6914090346260788,2.1996448466085954,-1.1198466802288944,8.532545089721678,3.497203023720302
2011,R&B,8.759537854429981,-1.1975957041790577,1.538861956946142,-0.8872965476844137,13.644063949584961,5.620938179410641
2012,R&B,13.264038282796022,6.316469814494801,0.46382294637246313,-1.112897198140805,13.858374595642088,3.1957593329591525
2013,R&B,17.045866965660423,5.806032434607613,2.1403944257140495,-1.5137262232181161,8.186428070068361,3.1202880642242588
1974,Country,-56.272289515445486,-6.882735438486788,-0.512187622254184,1.1214101554753715,11.203628540039062,6.06251582718555
1975,Country,-49.91591761234493,-10.09036274699554,-0.7994904900501874,1.2062116801167153,10.495405197143553,6.8214332287651445
1976,Country,-23.343819860325056,-7.004349780806895,-0.5046605409969891,1.2167512517629882,11.119367599487305,6.451698947802199
1977,Country,-44.437658782794735,-4.073861107063919,-1.2979936935518508,1.234626968303243,10.767990589141846,4.781568938979588
1978,Country,-29.405796933461325,-13.592318723128619,-1.4542199527346515,0.4662979687918331,8.092348098754883,7.725806040312178
1979,Country,-24.249033719762945,6.547761672160441,-1.5007504043841375,-0.11913179922798131,10.34899520874023,5.9361211124797455
1980,Country,-22.055162772477473,-11.485176275022113,-1.2305147150015403,1.3132509898604212,8.609246253967285,7.118879769476327
1981,Country,-32.704980236320566,0.2572185264455841,-1.6119687788105401,0.3316287023781463,9.631574630737305,8.250514065090579
1982,Country,-25.853960928869682,2.8078309759119113,-2.1188022736206107,0.4124542460239271,7.963225364685059,4.786260204532418
1983,Country,-13.253419265524668,3.154157271913334,-1.5437046417369693,-0.07366382254805269,8.511110305786136,7.661440082613081
1984,Country,-6.385778226424326,2.1303704834781905,-1.9171373710228217,-0.2083180205181475,9.625042915344238,3.046159191961245
1985,Country,-2.217469129492722,16.93151303793762,-1.7935672908103157,-1.4131852162588385,3.5633068084716784,2.845295608453453
1986,Country,14.50865861666146,53.87943547357122,-4.841618490194035,-0.7888705964213074,0.0,0.0
1987,Country,30.137358972351933,-16.338909865719618,-3.299382133350569,-0.6113484090452447,0.0,0.0
1992,Country,30.088967271626355,4.309099175326645,0.41563805065122617,-0.0904418136136069,5.973313331604004,2.550067119842823
1993,Country,-22.546734050491725,4.5548808154627585,-1.430469390063775,0.6061257571607892,7.403882026672361,2.570833737872858
1994,Country,-17.519940300210553,2.509903711275421,-0.20455489542440145,0.950732496902423,8.619651794433592,3.3058772140433508
1995,Country,-4.380961803262689,9.556887903094847,-0.5484989987202827,0.3949581611862191,6.121272563934326,2.326093738408297
1996,Country,-12.412564596742564,-3.1743967110095084,-0.39145501429839336,0.9304348530407093,5.429473876953125,1.5921241708111515
1997,Country,-13.145926776393457,0.38892885685109263,-1.4605909597037465,0.2542221400409138,8.063426971435549,4.495190243266162
1998,Country,-14.665395216923512,-1.9810788554846337,-1.7425110003116082,1.283314153279992,8.23521614074707,8.081342382661857
1999,Country,-15.835177008071959,3.213680654049643,-1.056809320627273,1.095955037963323,8.684413909912108,4.6676957216679105
2000,Country,-1.3932944768974405,0.7953048200503853,-1.2180760462748195,0.8060500548298667,10.045201301574707,7.790147844192778
2001,Country,-4.827552143302362,2.4167965476979467,-0.6628024466971494,1.5565174037571188,6.506070137023926,6.086464959429461
2002,Country,4.094517693308561,3.013631948789266,-0.857328791919796,1.4043218515350326,7.683539390563965,5.271264085500082
2003,Country,5.178062104894524,0.6290252081959752,-0.31650839221596794,1.7628847772472422,8.445305824279783,4.813455559727111
2004,Country,-1.1961019948571476,3.121576011717745,-0.2954206522066334,1.3565252211453094,8.782675743103031,3.9206525950587814
2005,Country,3.877883214308609,6.306279639612385,-0.03786132753136881,1.3110692415070955,9.242233276367186,7.363893301753285
2006,Country,-5.588290794003633,5.63740752017278,-0.44394301551884235,1.1822411926424639,13.15989875793457,6.8978056234282015
2007,Country,4.201619491636332,9.719524928836412,-0.27517609047066516,2.0253363360433982,8.076272964477543,3.8899316527392527
2008,Country,3.63379491363816,10.131772607463637,-0.09812668435925628,1.6940502741774837,12.42205047607422,6.277420242324634
2009,Country,-2.949308396095759,6.012849510223174,-0.21616006847682478,1.0602430833714969,8.509856224060059,6.021342062483545
2010,Country,5.597824814887031,10.75122738788619,-0.2666800624816603,1.0911891988959639,8.389107704162594,5.135112124716037
2011,Country,-5.445319615454926,4.311971158707484,-0.5936368202405751,0.851135731263416,7.128208160400393,19.32345977349816
2012,Country,-0.8608361320808786,2.7516654438420667,-0.3282059960050767,0.8373438902338423,9.865534782409668,11.75386965099682
2013,Country,3.4954210550331117,13.848282157926818,-0.0008962856218668382,0.6396660471924208,7.133103370666507,7.4062125273453665
1974,Blues,-29.626221287676675,5.283548751874632,-0.9898962098782479,1.3803632332271571,6.467855453491214,0.6465582488610222
1975,Blues,-31.05044794954842,-16.48702737364162,-0.22342810905013852,-1.1938622638478862,0.0,8.881784197001252e-16
1977,Blues,28.865285144448873,-7.054332583138343,0.6261384334780846,2.4999467494343803,0.0,0.0
1978,Blues,-13.711595448448504,-20.562112737223273,-0.8208313869843092,-6.151416653058151,0.0,0.0
1981,Blues,-30.610989790367466,-3.531965855343881,-0.7547803422488248,-0.7631429180820134,0.0,8.881784197001252e-16
1983,Blues,3.7927813181372922,-25.755857386174274,-0.39922637359103125,-1.725105400028497,0.0,0.0
1985,Blues,-12.556762757093322,-9.324813078653928,0.7995804215204619,0.175491293045606,0.0,0.0
1987,Blues,20.657048281988697,21.09099676229757,-0.13975425673831657,2.3481473531202575,0.0,0.0
1988,Blues,-0.9093773783466164,-4.616804250795752,-2.1452188049790477,0.8038693819239902,0.0,0.0
1990,Blues,63.82031560071496,-24.27145216650716,-1.39461689960686,0.49562459251631547,0.0,0.0
1997,Blues,84.28028446709901,-28.68965466742927,2.0102861315543015,3.5559322092362766,0.0,0.0
1974,Rock,-25.93328163870234,2.823219309770735,-0.13417550933905195,0.469157343705611,29.058836936950684,16.049469338671365
1975,Rock,-24.268286327544235,2.553377655603293,-0.39136667062477665,0.33954295833263176,22.941304206848145,7.851823663186178
1976,Rock,-21.353557898865148,2.6935006592993447,-0.42479223912347247,0.08919257705965054,26.39486837387085,7.849284106499447
1977,Rock,-20.507393639268233,1.8197335323405635,-0.6722610052462081,0.20691835244386655,27.10632705688477,8.662248535933065
1978,Rock,-12.797287446101613,1.471719306428561,-0.9177431526731638,0.2865388014564852,27.39571833610535,9.375076398940307
1979,Rock,-10.469954146710917,3.5730169444342725,-0.6783889606533903,-0.11811095352450443,24.84796905517578,8.831844047915485
1980,Rock,-11.937916141325909,7.59331293694677,-1.0445532796503882,-0.04515832897886595,15.663652420043945,9.411578652328908
1981,Rock,-8.569783745586678,1.984682623611649,-1.155151731785732,0.11245813512191138,21.55733633041382,8.165306200950884
1982,Rock,-12.191515938065939,3.7680625535806773,-0.852539042356732,0.3022046175216332,24.04680347442627,11.839717289858491
1983,Rock,-1.8672580084875074,8.103082174996114,-0.8873980393219354,0.45950532816268036,18.158526897430423,10.27171437244752
1984,Rock,3.873170602103498,5.283158667011166,-1.0183581325290583,0.23792017088267214,18.968751430511478,8.064086030766969
1985,Rock,7.930574699500488,2.6894700206423767,-1.1358562662110523,0.14426994689893202,16.127544403076172,8.207243752949589
1986,Rock,9.823327519401323,2.3945960596772617,-1.2768422438787121,0.43400685055427873,16.56477165222168,8.152163868199388
1987,Rock,8.051549916143436,1.9055915513543253,-1.3478746039256004,0.04417107573700427,19.317569255828854,8.061960186796751
1988,Rock,12.331157115746398,4.388923165519877,-1.2037319082131233,-0.04922680856592437,18.369399547576908,5.383686350214695
1989,Rock,16.659635941298582,4.168468886136501,-1.1388908036007033,0.233787435900857,13.282587051391596,4.936266429263053
1990,Rock,20.198284425706877,2.6062368445743065,-1.5536544874537546,0.08719700907748401,15.839641571044922,6.21767640483335
1991,Rock,18.89343000001532,3.175218483673727,-1.4571089478418324,0.1518573472318872,12.651895523071287,7.413349748541459
1992,Rock,30.751504256233666,-0.7453160290740173,-1.284505888342951,-0.0895785236253355,14.769866943359375,6.040338289307269
1993,Rock,30.160085023715084,4.033712184826059,-1.357135369662742,0.48798505992981717,12.843062400817873,7.623872454830254
1994,Rock,13.988081040915375,2.577628773089302,-0.9654250148398176,-0.008065804894023915,17.853749275207523,7.993119989649916
1995,Rock,20.87245377407055,6.136403648371442,-0.994596264545259,0.15569450332125598,18.50838565826416,5.107102779111871
1996,Rock,21.630416070608618,1.278296819484867,-1.1647192850286292,0.3414249659419674,14.513189792633055,5.0939939803163465
1997,Rock,22.848728064544357,3.5442094827186996,-1.1885310809484855,0.15592869896759737,17.362172126770027,7.460615433778999
1998,Rock,13.199838390305862,1.7488404860855589,-0.7890084151832492,-0.16764910366116675,15.36435985565186,8.026753841323595
1999,Rock,11.932435362919549,0.16658590632905984,-0.1043026736733406,0.1115876255266496,18.30087661743164,10.84268164000676
2000,Rock,18.60658878312533,-2.5840334587693135,-0.8326618780615238,0.2762825521351035,13.183022499084474,4.674798315273133
2001,Rock,5.2498509723695586,-2.216291748525182,-0.7854087818178085,0.4222711740474356,17.556613922119144,16.092999608050572
2002,Rock,11.069532420175173,1.8779101187058929,-1.375219081140693,0.31398384301106025,8.058691024780275,7.5516482195989205
2003,Rock,5.967179409668408,5.431056164749346,-1.1653194056676277,1.0287437502724701,9.363362312316896,5.442584707082263
2004,Rock,-3.390927185064798,-1.219674522084532,-1.3063714165190683,0.8813933354419008,10.742667198181152,7.543933676604139
2005,Rock,-0.6083034757188172,0.7099443777860411,-0.5679771001496524,0.8404916351350208,11.373849868774414,20.200506271352705
2006,Rock,-0.6484374915286774,5.802744268852763,-0.7675814021547339,0.9187093554165406,13.286846160888672,7.7399744928685585
2007,Rock,-1.4183558444723037,-0.8812201160817343,-0.9364670579165165,0.917833249567825,12.731727600097662,8.05279268151857
2008,Rock,7.969014280139215,4.592167691098506,-1.2588993894239455,0.7037640400217279,12.326648712158205,6.322989545375129
2009,Rock,3.560827474632312,8.660820935379427,-1.2632010209728544,0.9680613885127902,14.267660140991213,8.005152536010801
2010,Rock,1.6071327753242837,0.3029051480543484,-0.6811042450765757,0.4329119251392831,15.072149276733393,4.569603627917454
2011,Rock,3.794089295298618,5.6383579263915165,-1.0152034206818992,0.62957836989568,11.037755966186523,4.314080548905906
2012,Rock,10.812074085679914,2.6488646135997915,-0.8345935043762848,0.9926516913057654,10.883405685424805,4.741812152840222
2013,Rock,5.91572188549932,-5.297495235815996,-1.7645328175692636,0.7442023238870487,9.647948265075684,3.393115918943252
1974,Vocal,-28.456964845554367,-4.591886195659176,-0.2766612793070107,1.6568537577594196,11.419257164001465,5.314556650827459
